id,title,description,availability,condition,price,link,image_link,brand,google_product_category
AZMTL430T,"MITTAL 4\","High-grade industrial MITTAL 4\",in stock,new,349.00 INR,https://abuzz.store/product/AZMTL430T,https://cdn.abuzz.store/products/AZMTL430T_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMTL440T,"MITTAL 4\","High-grade industrial MITTAL 4\",in stock,new,399.00 INR,https://abuzz.store/product/AZMTL440T,https://cdn.abuzz.store/products/AZMTL440T_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMTL530T,"MITTAL 5\","High-grade industrial MITTAL 5\",in stock,new,449.00 INR,https://abuzz.store/product/AZMTL530T,https://cdn.abuzz.store/products/AZMTL530T_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMTL540T,"MITTAL 5\","High-grade industrial MITTAL 5\",in stock,new,499.00 INR,https://abuzz.store/product/AZMTL540T,https://cdn.abuzz.store/products/AZMTL540T_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSPMGSC,"Laxmi 1.4 mm Spray Paint Machine Gun 500ml with Steel Cup","High-grade industrial Laxmi 1.4 mm Spray Paint Machine Gun 500ml with Steel Cup. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZSPMGSC,https://cdn.abuzz.store/products/AZSPMGSC_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZRSL70,"RYAN Stainless Steel Shutter Lock 70 MM With 3 Key","High-grade industrial RYAN Stainless Steel Shutter Lock 70 MM With 3 Key. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,699.00 INR,https://abuzz.store/product/AZRSL70,https://cdn.abuzz.store/products/AZRSL70_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZRSL90,"RYAN Stainless Steel Shutter Lock 90 MM With 3 Key","High-grade industrial RYAN Stainless Steel Shutter Lock 90 MM With 3 Key. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,799.00 INR,https://abuzz.store/product/AZRSL90,https://cdn.abuzz.store/products/AZRSL90_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSSTGCS08,"Scissors for Sewing-Tailoring 8 inches - Gold Sharp Cloth Cutting Scissor","High-grade industrial Scissors for Sewing-Tailoring 8 inches - Gold Sharp Cloth Cutting Scissor. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZSSTGCS08,https://cdn.abuzz.store/products/AZSSTGCS08_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSSTGCS09,"Scissors for Sewing-Tailoring 9 inches - Gold Sharp Cloth Cutting Scissor","High-grade industrial Scissors for Sewing-Tailoring 9 inches - Gold Sharp Cloth Cutting Scissor. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZSSTGCS09,https://cdn.abuzz.store/products/AZSSTGCS09_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSSTGCS010,"Scissors for Sewing-Tailoring 10 inches - Gold Sharp Cloth Cutting Scissor","High-grade industrial Scissors for Sewing-Tailoring 10 inches - Gold Sharp Cloth Cutting Scissor. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,549.00 INR,https://abuzz.store/product/AZSSTGCS010,https://cdn.abuzz.store/products/AZSSTGCS010_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZWSC01,"wire stripper and cutter","High-grade industrial wire stripper and cutter. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,299.00 INR,https://abuzz.store/product/AZWSC01,https://cdn.abuzz.store/products/AZWSC01_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZAVT01,"Analog Voltage Tester","High-grade industrial Analog Voltage Tester. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,299.00 INR,https://abuzz.store/product/AZAVT01,https://cdn.abuzz.store/products/AZAVT01_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZRRTY2x40,"Yellow Reflective Radium Waterproof Warning Tape For road safety","High-grade industrial Yellow Reflective Radium Waterproof Warning Tape For road safety. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZRRTY2x40,https://cdn.abuzz.store/products/AZRRTY2x40_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZRRTR2x40,"Red Reflective Radium Waterproof Warning Tape For road safety","High-grade industrial Red Reflective Radium Waterproof Warning Tape For road safety. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZRRTR2x40,https://cdn.abuzz.store/products/AZRRTR2x40_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZRRTW2x40,"White Reflective Radium Waterproof Warning Tape For road safety","High-grade industrial White Reflective Radium Waterproof Warning Tape For road safety. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZRRTW2x40,https://cdn.abuzz.store/products/AZRRTW2x40_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZ2in1SCW4,"2in1 4inch Reversible Phillips/Slotted Standard Screwdriver","High-grade industrial 2in1 4inch Reversible Phillips/Slotted Standard Screwdriver. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,299.00 INR,https://abuzz.store/product/AZ2in1SCW4,https://cdn.abuzz.store/products/AZ2in1SCW4_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZ2IN1SCW6,"2in1 6inch Reversible Phillips/Slotted Standard Screwdriver","High-grade industrial 2in1 6inch Reversible Phillips/Slotted Standard Screwdriver. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZ2IN1SCW6,https://images.unsplash.com/photo-1581092160607-ee22621dd758?auto=format&fit=crop&q=80&w=600,LXMI,"Business & Industrial > Industrial Supplies"
AZ2IN1SCW8,"2in1 8inch Reversible Phillips/Slotted Standard Screwdriver","High-grade industrial 2in1 8inch Reversible Phillips/Slotted Standard Screwdriver. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZ2IN1SCW8,https://cdn.abuzz.store/products/AZ2IN1SCW8_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZWOODCHP12,"Wooden Chisel & File Handle (PACK OF 12)","High-grade industrial Wooden Chisel & File Handle (PACK OF 12). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,599.00 INR,https://abuzz.store/product/AZWOODCHP12,https://cdn.abuzz.store/products/AZWOODCHP12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZWOODCHP06,"Wooden Chisel & File Handle (PACK OF 6)","High-grade industrial Wooden Chisel & File Handle (PACK OF 6). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZWOODCHP06,https://cdn.abuzz.store/products/AZWOODCHP06_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZPVCCHP06,"PVC Chisel & File Handle (PACK OF 6)","High-grade industrial PVC Chisel & File Handle (PACK OF 6). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZPVCCHP06,https://cdn.abuzz.store/products/AZPVCCHP06_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZPVCCHP12,"PVC Chisel & File Handle (PACK OF 12)","High-grade industrial PVC Chisel & File Handle (PACK OF 12). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZPVCCHP12,https://cdn.abuzz.store/products/AZPVCCHP12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS6X7,"Double Sided Ring Spanner-Matte Finish 6x7mm","High-grade industrial Double Sided Ring Spanner-Matte Finish 6x7mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZDRGS6X7,https://cdn.abuzz.store/products/AZDRGS6X7_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS8X9,"Double Sided Ring Spanner-Matte Finish 8x9mm","High-grade industrial Double Sided Ring Spanner-Matte Finish 8x9mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,359.00 INR,https://abuzz.store/product/AZDRGS8X9,https://cdn.abuzz.store/products/AZDRGS8X9_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS10X11,"Double Sided Ring Spanner-Matte Finish 10x11mm","High-grade industrial Double Sided Ring Spanner-Matte Finish 10x11mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,369.00 INR,https://abuzz.store/product/AZDRGS10X11,https://cdn.abuzz.store/products/AZDRGS10X11_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS12X13,"Double Sided Ring Spanner-Matte Finish 12x13mm","High-grade industrial Double Sided Ring Spanner-Matte Finish 12x13mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,389.00 INR,https://abuzz.store/product/AZDRGS12X13,https://cdn.abuzz.store/products/AZDRGS12X13_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS14X15,"Double Sided Ring Spanner-Matte Finish 14x15mm","High-grade industrial Double Sided Ring Spanner-Matte Finish 14x15mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,389.00 INR,https://abuzz.store/product/AZDRGS14X15,https://cdn.abuzz.store/products/AZDRGS14X15_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS16X17,"Double Sided Ring Spanner-Matte Finish 16x17mm","High-grade industrial Double Sided Ring Spanner-Matte Finish 16x17mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,389.00 INR,https://abuzz.store/product/AZDRGS16X17,https://cdn.abuzz.store/products/AZDRGS16X17_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS18X19,"Double Sided Ring Spanner-Matte Finish 18x19mm","High-grade industrial Double Sided Ring Spanner-Matte Finish 18x19mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,389.00 INR,https://abuzz.store/product/AZDRGS18X19,https://cdn.abuzz.store/products/AZDRGS18X19_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS20X22,"Double Sided Ring Spanner-Matte Finish 20x22mm","High-grade industrial Double Sided Ring Spanner-Matte Finish 20x22mm. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,389.00 INR,https://abuzz.store/product/AZDRGS20X22,https://cdn.abuzz.store/products/AZDRGS20X22_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRGS06X22,"Double Sided Ring Spanner Size: 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22.","High-grade industrial Double Sided Ring Spanner Size: 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22.. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,599.00 INR,https://abuzz.store/product/AZDRGS06X22,https://cdn.abuzz.store/products/AZDRGS06X22_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFGRDJT2x50,"Fiberglass Roll For Wall Cracks & Repairs – Drywall Joint Tape (50m L X 2-Inch W)","High-grade industrial Fiberglass Roll For Wall Cracks & Repairs – Drywall Joint Tape (50m L X 2-Inch W). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZFGRDJT2x50,https://cdn.abuzz.store/products/AZFGRDJT2x50_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFGRDJT6x50,"Fiberglass Roll For Wall Cracks & Repairs – Drywall Joint Tape (50m L X 6-Inch W)","High-grade industrial Fiberglass Roll For Wall Cracks & Repairs – Drywall Joint Tape (50m L X 6-Inch W). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,449.00 INR,https://abuzz.store/product/AZFGRDJT6x50,https://cdn.abuzz.store/products/AZFGRDJT6x50_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFHPRMH1.5,"Fibreglass Handle PVC Rubber Mallets Hammer 1.5inch","High-grade industrial Fibreglass Handle PVC Rubber Mallets Hammer 1.5inch. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZFHPRMH1.5,https://cdn.abuzz.store/products/AZFHPRMH1_5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFHPRMH2,"Fibreglass Handle PVC Rubber Mallets Hammer 2inch","High-grade industrial Fibreglass Handle PVC Rubber Mallets Hammer 2inch. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZFHPRMH2,https://cdn.abuzz.store/products/AZFHPRMH2_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZWHSH,"welding-hand-shield Welding Helmet","High-grade industrial welding-hand-shield Welding Helmet. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZWHSH,https://cdn.abuzz.store/products/AZWHSH_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFFWHFW,"Full Face Welding Helmet With A Flip Front Window","High-grade industrial Full Face Welding Helmet With A Flip Front Window. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZFFWHFW,https://cdn.abuzz.store/products/AZFFWHFW_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZTEFT4p12,"Triangular Engineer's File Tool 4 Inch (100mm) (Pack Of 12)","High-grade industrial Triangular Engineer's File Tool 4 Inch (100mm) (Pack Of 12). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZTEFT4p12,https://cdn.abuzz.store/products/AZTEFT4p12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZTEFT6p12,"Triangular Engineer's File Tool 6 Inch (125mm) (Pack Of 12)","High-grade industrial Triangular Engineer's File Tool 6 Inch (125mm) (Pack Of 12). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,599.00 INR,https://abuzz.store/product/AZTEFT6p12,https://cdn.abuzz.store/products/AZTEFT6p12_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFEFT6P5,"Flat Engineer's File Tool 6Inch (125mm) (Pack Of 5)","High-grade industrial Flat Engineer's File Tool 6Inch (125mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZFEFT6P5,https://cdn.abuzz.store/products/AZFEFT6P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFEHRT6P5,"Half Round Engineer's File Tool 6Inch (125mm) (Pack Of 5)","High-grade industrial Half Round Engineer's File Tool 6Inch (125mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,699.00 INR,https://abuzz.store/product/AZFEHRT6P5,https://cdn.abuzz.store/products/AZFEHRT6P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFERT6P5,"Round Engineer's File Tool 6Inch (125mm) (Pack Of 5)","High-grade industrial Round Engineer's File Tool 6Inch (125mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZFERT6P5,https://cdn.abuzz.store/products/AZFERT6P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFEFT8P5,"Flat Engineer's File Tool 8Inch (200mm) (Pack Of 5)","High-grade industrial Flat Engineer's File Tool 8Inch (200mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,549.00 INR,https://abuzz.store/product/AZFEFT8P5,https://cdn.abuzz.store/products/AZFEFT8P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFEHRT8P5,"Half Round Engineer's File Tool 8Inch (200mm) (Pack Of 5)","High-grade industrial Half Round Engineer's File Tool 8Inch (200mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,699.00 INR,https://abuzz.store/product/AZFEHRT8P5,https://cdn.abuzz.store/products/AZFEHRT8P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFERT8P5,"Round Engineer's File Tool 8Inch (200mm) (Pack Of 5)","High-grade industrial Round Engineer's File Tool 8Inch (200mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,549.00 INR,https://abuzz.store/product/AZFERT8P5,https://cdn.abuzz.store/products/AZFERT8P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFEFT10P5,"Flat Engineer's File Tool 10Inch (250mm) (Pack Of 5)","High-grade industrial Flat Engineer's File Tool 10Inch (250mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,799.00 INR,https://abuzz.store/product/AZFEFT10P5,https://cdn.abuzz.store/products/AZFEFT10P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFEHRT10P5,"Half Round Engineer's File Tool 10Inch (250mm) (Pack Of 5)","High-grade industrial Half Round Engineer's File Tool 10Inch (250mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,899.00 INR,https://abuzz.store/product/AZFEHRT10P5,https://cdn.abuzz.store/products/AZFEHRT10P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFERT10P5,"Round Engineer's File Tool 10Inch (250mm) (Pack Of 5)","High-grade industrial Round Engineer's File Tool 10Inch (250mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,799.00 INR,https://abuzz.store/product/AZFERT10P5,https://cdn.abuzz.store/products/AZFERT10P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFEFT12P5,"Flat Engineer's File Tool 12Inch (300mm) (Pack Of 5)","High-grade industrial Flat Engineer's File Tool 12Inch (300mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZFEFT12P5,https://cdn.abuzz.store/products/AZFEFT12P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFEHRT12P5,"Half Round Engineer's File Tool 12Inch (300mm) (Pack Of 5)","High-grade industrial Half Round Engineer's File Tool 12Inch (300mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,1299.00 INR,https://abuzz.store/product/AZFEHRT12P5,https://cdn.abuzz.store/products/AZFEHRT12P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFERT12P5,"Round Engineer's File Tool 12Inch (300mm) (Pack Of 5)","High-grade industrial Round Engineer's File Tool 12Inch (300mm) (Pack Of 5). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZFERT12P5,https://cdn.abuzz.store/products/AZFERT12P5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMCW4P25,"LXMI 4 inch 107x1.2x16mm Metal Cutting Wheel (PACK OF 25)","High-grade industrial LXMI 4 inch 107x1.2x16mm Metal Cutting Wheel (PACK OF 25). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,499.00 INR,https://abuzz.store/product/AZMCW4P25,https://cdn.abuzz.store/products/AZMCW4P25_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMCW4P50,"LXMI 4 inch 107x1.2x16mm Metal Cutting Wheel (PACK OF 50)","High-grade industrial LXMI 4 inch 107x1.2x16mm Metal Cutting Wheel (PACK OF 50). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZMCW4P50,https://cdn.abuzz.store/products/AZMCW4P50_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMCW5P25,"LXMI 5 inch 125x1.2x22mm Metal Cutting Wheel (PACK OF 25)","High-grade industrial LXMI 5 inch 125x1.2x22mm Metal Cutting Wheel (PACK OF 25). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,999.00 INR,https://abuzz.store/product/AZMCW5P25,https://cdn.abuzz.store/products/AZMCW5P25_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMCW5P50,"LXMI 5 inch 125x1.2x22mm Metal Cutting Wheel (PACK OF 50)","High-grade industrial LXMI 5 inch 125x1.2x22mm Metal Cutting Wheel (PACK OF 50). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,1899.00 INR,https://abuzz.store/product/AZMCW5P50,https://cdn.abuzz.store/products/AZMCW5P50_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMCW7P25,"LXMI 7 inch 180x1.2x22mm Metal Cutting Wheel (PACK OF 25)","High-grade industrial LXMI 7 inch 180x1.2x22mm Metal Cutting Wheel (PACK OF 25). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,1499.00 INR,https://abuzz.store/product/AZMCW7P25,https://cdn.abuzz.store/products/AZMCW7P25_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZMCW7P50,"LXMI 7 inch 180x1.2x22mm Metal Cutting Wheel (PACK OF 50) 7inch Sharp Iron, Steel and Other Metal Cutting Wheel (PACK OF 50)","High-grade industrial LXMI 7 inch 180x1.2x22mm Metal Cutting Wheel (PACK OF 50) 7inch Sharp Iron, Steel and Other Metal Cutting Wheel (PACK OF 50). Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,2499.00 INR,https://abuzz.store/product/AZMCW7P50,https://cdn.abuzz.store/products/AZMCW7P50_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZSCBP,"LXMI Gas Cutting Blow Pipe","High-grade industrial LXMI Gas Cutting Blow Pipe. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,2999.00 INR,https://abuzz.store/product/AZSCBP,https://cdn.abuzz.store/products/AZSCBP_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCLTGG500,"LXMI Hand operated heavy duty Lever type grease gun","High-grade industrial LXMI Hand operated heavy duty Lever type grease gun. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,599.00 INR,https://abuzz.store/product/AZCLTGG500,https://cdn.abuzz.store/products/AZCLTGG500_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCPH1LB,"1 LB Premium Quality -Wood Handle HAMMER","High-grade industrial 1 LB Premium Quality -Wood Handle HAMMER. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,349.00 INR,https://abuzz.store/product/AZCPH1LB,https://cdn.abuzz.store/products/AZCPH1LB_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCPH1/2LB,"1/2 LB Premium Quality -Wood Handle HAMMER","High-grade industrial 1/2 LB Premium Quality -Wood Handle HAMMER. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,369.00 INR,https://abuzz.store/product/AZCPH1/2LB,https://cdn.abuzz.store/products/AZCPH1_2LB_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZCPH3/4LB,"3/4 LB Premium Quality -Wood Handle HAMMER","High-grade industrial 3/4 LB Premium Quality -Wood Handle HAMMER. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,389.00 INR,https://abuzz.store/product/AZCPH3/4LB,https://cdn.abuzz.store/products/AZCPH3_4LB_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRDGW7,"7 Inch Double Row Diamond Grinding Wheel - Concrete Stone Ceramic Turbo Grinding Cup Wheel","High-grade industrial 7 Inch Double Row Diamond Grinding Wheel - Concrete Stone Ceramic Turbo Grinding Cup Wheel. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,1299.00 INR,https://abuzz.store/product/AZDRDGW7,https://cdn.abuzz.store/products/AZDRDGW7_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZDRDGW5,"5 Inch Double Row Diamond Grinding Wheel - Concrete Stone Ceramic Turbo Grinding Cup Wheel","High-grade industrial 5 Inch Double Row Diamond Grinding Wheel - Concrete Stone Ceramic Turbo Grinding Cup Wheel. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,799.00 INR,https://abuzz.store/product/AZDRDGW5,https://cdn.abuzz.store/products/AZDRDGW5_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFD4-120,"LXMI Flap Disc 100mm 4 Inch 120 Grid Pack of 10","High-grade industrial LXMI Flap Disc 100mm 4 Inch 120 Grid Pack of 10. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZFD4-120,https://cdn.abuzz.store/products/AZFD4-120_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFD4-60,"LXMI Flap Disc 100mm 4 Inch 60 Grid Pack of 10","High-grade industrial LXMI Flap Disc 100mm 4 Inch 60 Grid Pack of 10. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZFD4-60,https://cdn.abuzz.store/products/AZFD4-60_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
AZFD4-80,"LXMI Flap Disc 100mm 4 Inch 80 Grid Pack of 10","High-grade industrial LXMI Flap Disc 100mm 4 Inch 80 Grid Pack of 10. Precision manufactured for extreme durability, long service life, and BIS quality compliance in Indian hardware and construction operations.",in stock,new,399.00 INR,https://abuzz.store/product/AZFD4-80,https://cdn.abuzz.store/products/AZFD4-80_img1.jpg,LXMI,"Business & Industrial > Industrial Supplies"
